year,start_of_year_date,end_of_year_date,Facility_Name,animal_category,animal_type,start_of_year_in_shelter_count,start_of_year_in_foster_care_count,intake_stray,intake_relinquished,intake_in_state_transfer,intake_out_of_state_transfer,intake_other,outcome_adoption,outcome_return_to_owner,outcome_in_state_transfer,outcome_out_of_state_transfer,outcome_other,outcome_deaths,outcome_euthanasia,outcome_missing_or_stolen,end_of_year_in_shelter_count,end_of_year_in_foster_care_count
2022,2022-01-01,2022-12-31,Rocky Mountain Wildheart,other,birds,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0,4,0
2022,2022-01-01,2022-12-31,Animal Welfare & Protection Society,dog,adult,31,3,41,18,8,0,26,69,17,1,0,0,0,4,0,33,3
2022,2022-01-01,2022-12-31,Aspen Boarding Kennel And Animal Shelter,dog,adult,10,0,52,29,18,0,4,42,51,0,0,0,1,0,0,19,0
2022,2022-01-01,2022-12-31,La Plata County Humane Society,cat,juvenile,0,0,437,262,60,0,113,643,8,28,0,105,46,18,0,24,0
2022,2022-01-01,2022-12-31,Roice-Hurst Humane Society,dog,adult,14,33,1,112,62,26,23,201,0,15,0,22,0,0,1,11,21
2022,2022-01-01,2022-12-31,Paws N Hooves,dog,juvenile,0,67,0,20,12,44,0,112,0,0,0,0,0,4,0,0,27
2022,2022-01-01,2022-12-31,Aspen Boarding Kennel And Animal Shelter,cat,juvenile,0,0,2,13,0,0,0,15,0,0,0,0,0,0,0,0,0
2022,2022-01-01,2022-12-31,Hoffmann's Little Haven,cat,juvenile,33,5,10,0,0,28,0,34,0,0,0,0,4,0,0,38,0
2022,2022-01-01,2022-12-31,Hoof & Paw,cat,juvenile,2,0,14,35,0,0,9,48,0,8,0,0,0,1,0,0,3
2022,2022-01-01,2022-12-31,Farfel's Farm & Rescue,dog,juvenile,0,16,0,2,0,84,0,62,0,0,0,0,0,0,0,0,40
2022,2022-01-01,2022-12-31,The Forgotten Bull Terriers,dog,juvenile,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022,2022-01-01,2022-12-31,"Westie Rescue Network, Inc.",dog,juvenile,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
2022,2022-01-01,2022-12-31,A cat rescue out in the sticks,cat,adult,0,2,0,1,8,0,32,0,33,8,0,0,0,0,0,0,2
2024,2024-01-01,2024-12-31,Wet Mountain Animal Welfare LLC,cat,adult,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,Homeward Bound Rescue of Colorado,dog,adult,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0
2024,2024-01-01,2024-12-31,summit dog rescue,dog,adult,0,1,0,4,2,2,0,9,0,0,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,Spirit Keeper Animal Sanctuary,other,other,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,Dumb Friends League - Malone Center,dog,juvenile,42,17,179,249,633,0,12,804,19,168,0,0,5,54,0,56,26
2024,2024-01-01,2024-12-31,"International Hearing Dog, Inc.",dog,adult,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,Rocky Mountain Feline Rescue,cat,adult,49,26,91,156,28,226,6,469,26,9,0,0,3,6,1,51,17
2024,2024-01-01,2024-12-31,Dumb Friends League - Malone Center,cat,juvenile,146,91,1651,422,1049,94,54,2681,8,269,0,34,56,339,1,67,52
2024,2024-01-01,2024-12-31,City of La Junta,dog,juvenile,0,0,27,0,0,0,0,0,7,20,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,One Dog at a Time Colorado,cat,adult,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2
2024,2024-01-01,2024-12-31,Mountain Pet Rescue,dog,adult,0,24,1,12,3,78,6,100,2,0,0,0,1,3,0,0,18
2024,2024-01-01,2024-12-31,Rocky Mountain Yorkie Rescue,dog,adult,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,Bounce Animal Rescue,cat,adult,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,Summit County Animal Control and Shelter,other,other,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,Mesa County Animal Services,other,small mammals,0,0,23,6,0,0,0,19,0,0,0,0,0,10,0,0,0
2024,2024-01-01,2024-12-31,Humane Society of Fremont County,dog,adult,34,1,181,71,4,0,302,169,335,44,1,0,2,11,0,30,1
2024,2024-01-01,2024-12-31,Clearwater Dog Training/ Nikenos Second Chances,cat,juvenile,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,City of Walsenburg,cat,adult,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,2024-01-01,2024-12-31,City of Montrose,cat,juvenile,0,0,150,52,0,0,0,178,5,0,0,0,0,19,0,0,0
2024,2024-01-01,2024-12-31,Animal Kingdom,other,birds,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,2,0
2024,2024-01-01,2024-12-31,Ark-Valley Humane Society,other,birds,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,City of Montrose,dog,adult,16,0,496,57,10,0,0,136,390,5,0,0,0,18,0,30,0
2024,2024-01-01,2024-12-31,Dumb Friends League - Buddy Center,cat,adult,29,0,362,572,210,0,18,734,108,245,0,18,1,74,0,10,1
2024,2024-01-01,2024-12-31,Denver Kittens,cat,juvenile,0,0,0,0,0,24,0,20,0,0,0,0,0,0,0,4,0
2024,2024-01-01,2024-12-31,Little rescues on the Prairie,cat,juvenile,2,0,13,1,16,0,22,20,4,0,0,22,8,0,0,0,0
2024,2024-01-01,2024-12-31,Western Border Collie Rescue,dog,adult,15,2,0,7,0,23,0,37,0,0,0,0,0,1,0,0,9
2024,2024-01-01,2024-12-31,Roice-Hurst Humane Society,cat,juvenile,8,2,68,247,73,0,9,351,0,2,0,0,32,5,0,14,3
2024,2024-01-01,2024-12-31,City of Cortez Animal Shelter,dog,adult,8,0,270,55,0,0,0,35,201,6,0,0,0,83,0,8,0
2024,2024-01-01,2024-12-31,Colorado Bullies & More,dog,adult,20,1,0,6,6,39,0,46,0,0,0,0,1,1,0,20,4
2024,2024-01-01,2024-12-31,Rancho Amistad,dog,adult,6,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0
2024,2024-01-01,2024-12-31,La Plata County Humane Society,cat,adult,37,2,344,167,32,0,0,460,50,6,0,0,0,36,0,8,22
2024,2024-01-01,2024-12-31,"Humane Society of the South Platte Valley, Inc.",other,birds,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0
2024,2024-01-01,2024-12-31,"The Humane Society of Pagosa Springs, Inc",dog,juvenile,4,0,111,1,0,0,0,24,77,12,0,0,0,0,0,3,0
2024,2024-01-01,2024-12-31,Humane Society of Fremont County,cat,juvenile,0,0,69,29,0,0,15,74,4,32,0,0,0,1,0,2,0
2024,2024-01-01,2024-12-31,Aspen/Pitkin County Animal Shelter,dog,juvenile,0,0,0,11,35,0,0,46,0,0,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,City of Brush Animal Shelter,other,birds,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,Mile High Labrador Retriever Mission,dog,juvenile,0,21,0,1,0,258,0,263,0,0,0,0,0,2,0,0,15
2024,2024-01-01,2024-12-31,The Misfits Dog Rescue,dog,juvenile,0,0,0,4,3,0,4,11,0,0,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,NOCO Humane - Weld County,cat,adult,32,2,707,87,5,0,58,517,90,105,0,10,14,120,3,31,1
2024,2024-01-01,2024-12-31,County of Park Animal Shelter,other,birds,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,Lifeline Puppy Rescue,dog,juvenile,8,14,0,21,7,1314,8,1302,0,0,0,0,6,0,0,8,56
2024,2024-01-01,2024-12-31,Riverdale Animal Shelter,dog,juvenile,2,10,122,92,0,0,53,185,36,26,0,0,8,10,0,5,9
2024,2024-01-01,2024-12-31,Durango Animal Connection,dog,adult,0,2,4,0,0,0,0,4,0,0,0,0,0,0,0,0,2
2024,2024-01-01,2024-12-31,Great Pyrenees Rescue & Sanctuary,dog,adult,9,1,0,16,4,11,0,33,0,0,0,0,0,0,0,7,1
2024,2024-01-01,2024-12-31,Lucky Day Animal Rescue of Colorado,dog,adult,0,3,1,28,0,55,0,83,0,0,0,0,0,0,0,0,4
2024,2024-01-01,2024-12-31,Ark-Valley Humane Society - AVHS South,cat,adult,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,Grand County Animal Shelter,cat,adult,14,0,31,19,8,0,0,55,12,0,0,0,5,0,0,0,0
2024,2024-01-01,2024-12-31,City of Montrose,dog,juvenile,0,0,130,42,2,0,0,109,63,0,0,0,0,2,0,0,0
2024,2024-01-01,2024-12-31,Airedale Terrier Rescue and Adoption (ATRA),dog,adult,0,0,0,4,0,2,0,6,0,0,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,Black Ops Rescue,dog,adult,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,pranadogs behavior & rehab ctr,dog,adult,8,0,0,0,10,0,7,0,0,5,0,0,0,2,0,18,0
2024,2024-01-01,2024-12-31,Gunnison Valley Animal Welfare League,cat,adult,8,0,12,42,0,0,13,52,8,0,0,10,1,0,0,4,0
2024,2024-01-01,2024-12-31,Roice-Hurst Humane Society Delta,cat,adult,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2024,2024-01-01,2024-12-31,Spirit Keeper Animal Sanctuary,cat,adult,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023,2023-01-01,2023-12-31,San Luis Valley Animal Welfare Society,dog,juvenile,16,0,45,39,0,0,0,83,0,0,0,0,0,0,0,17,0
2023,2023-01-01,2023-12-31,JJ Helping Paws Inc,cat,juvenile,11,11,0,156,0,0,2,3,2,168,0,0,1,3,0,3,0
2023,2023-01-01,2023-12-31,Harmony Animal Matchmaker and Sanctuary,other,small mammals,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0
2023,2023-01-01,2023-12-31,Dumb Friends League San Luis Valley Animal Center,cat,adult,4,0,124,246,42,0,1,135,19,237,0,0,1,21,0,4,0
2023,2023-01-01,2023-12-31,Hoffmanns Little Have,cat,juvenile,21,5,4,8,0,12,0,24,0,0,0,0,0,0,0,21,5
2023,2023-01-01,2023-12-31,NOCO Humane,other,rabbits,5,0,35,88,8,0,13,120,0,6,0,2,6,8,0,7,0
2023,2023-01-01,2023-12-31,Mutts N Such Rescue,dog,juvenile,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2023,2023-01-01,2023-12-31,Pound Pitties Dog Rescue,dog,juvenile,0,3,0,1,9,0,0,10,0,1,0,0,0,0,0,0,2
2023,2023-01-01,2023-12-31,Happy Cats Haven,cat,adult,26,21,97,87,53,42,412,227,15,33,0,337,0,3,0,48,75
2023,2023-01-01,2023-12-31,Humane Society of Fremont County,other,birds,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2023,2023-01-01,2023-12-31,City of Wray Animal Shelter,dog,juvenile,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0
2023,2023-01-01,2023-12-31,The Feline Fix,cat,adult,0,9,10,8,2,0,1,5,0,6,0,0,1,0,0,0,18
2023,2023-01-01,2023-12-31,Perfect Pets,other,rabbits,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0
2023,2023-01-01,2023-12-31,PETS R PEOPLE TOO,other,reptiles and amphibians,11,0,0,21,0,0,0,10,0,0,0,11,0,0,0,11,0
2023,2023-01-01,2023-12-31,Peak View Animal Hospital,dog,juvenile,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2023,2023-01-01,2023-12-31,Animal Aid of Colorado,cat,adult,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0
2023,2023-01-01,2023-12-31,"For Pets' Sake, Inc.",cat,juvenile,0,12,0,125,0,0,0,1,5,125,0,0,0,1,0,0,5
2023,2023-01-01,2023-12-31,Animal Kingdom,other,reptiles and amphibians,0,0,1,50,0,0,0,11,0,0,0,0,0,0,0,40,0
2023,2023-01-01,2023-12-31,"Cavalier King Charles Spaniel Club Rescue, Inc.",dog,adult,0,1,0,8,0,0,0,8,0,0,0,0,0,0,0,0,1
2023,2023-01-01,2023-12-31,Rugby's Rescue House,dog,juvenile,0,8,0,0,0,79,0,54,0,19,0,0,0,1,0,0,13
2023,2023-01-01,2023-12-31,La Plata County Humanesociety,cat,adult,7,4,319,272,32,0,190,474,83,3,0,157,1,76,1,27,2
2023,2023-01-01,2023-12-31,Mutts N Such Rescue,dog,adult,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1
2023,2023-01-01,2023-12-31,Town of Springfield,dog,adult,13,0,6,7,0,0,0,0,6,6,0,0,0,1,0,13,0
2023,2023-01-01,2023-12-31,Parker's Animal Rescue,dog,juvenile,0,0,7,12,8,33,0,57,0,2,0,0,1,0,0,0,0
2023,2023-01-01,2023-12-31,Aspen/Pitkin County Animal Shelter,cat,juvenile,0,0,3,7,0,3,0,13,0,0,0,0,0,0,0,0,0
2023,2023-01-01,2023-12-31,Humane Society of the Pikes Peak Region,other,other,18,0,97,271,5,0,44,354,39,12,0,0,6,15,1,8,0
2023,2023-01-01,2023-12-31,Harley's Dream,dog,adult,0,7,0,21,18,10,0,52,0,1,0,0,0,0,0,0,3
2023,2023-01-01,2023-12-31,Animal Welfare & Protection Society,cat,juvenile,11,0,13,3,0,0,0,11,0,0,0,0,1,0,0,13,2
2023,2023-01-01,2023-12-31,Longmont Friends of Feral & Abandoned Cats,cat,juvenile,4,10,1,21,1,0,11,15,1,15,0,9,1,0,0,6,1
2023,2023-01-01,2023-12-31,Fins & Feathers LLC,other,other,74,0,0,1110,0,0,0,902,0,0,0,0,0,0,0,282,0
2023,2023-01-01,2023-12-31,Lucky Day Animal Rescue of Colorado,other,small mammals,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2023,2023-01-01,2023-12-31,Willow Run Feed and Supply,dog,adult,0,0,151,0,0,0,0,0,118,33,0,0,0,0,0,0,0
2023,2023-01-01,2023-12-31,Team Leo Animal Rescue,cat,adult,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2023,2023-01-01,2023-12-31,Summit County Animal Control,other,other,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0
2023,2023-01-01,2023-12-31,Summit County Animal Control,other,birds,0,0,1,2,0,0,2,0,3,2,0,0,0,0,0,0,0
2023,2023-01-01,2023-12-31,Demi's Animal Rescue,dog,adult,0,0,0,1,2,3,0,4,0,0,0,0,0,0,0,0,2
2023,2023-01-01,2023-12-31,Intermountain Humane001qm2,cat,adult,3,0,0,31,27,0,0,58,2,0,0,0,0,0,0,1,0
2023,2023-01-01,2023-12-31,Animal Rescue of the Rockies,cat,juvenile,0,46,0,4,262,92,342,683,0,0,0,0,0,0,0,0,63
2023,2023-01-01,2023-12-31,Dumb Friends League Buddy Center,other,other,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2023,2023-01-01,2023-12-31,"2 Blondes All Breed Rescue, Inc.",dog,adult,32,86,0,14,4,326,60,428,0,1,2,0,0,1,0,33,57
2023,2023-01-01,2023-12-31,Rocky Mountain Puppy Rescue,dog,adult,0,5,0,0,0,325,0,325,0,0,0,0,0,0,0,0,5
2023,2023-01-01,2023-12-31,El Paso County Canine Rescue,dog,juvenile,0,490,0,0,16,474,0,483,0,0,0,0,5,2,0,490,0
2023,2023-01-01,2023-12-31,La Plata County Humanesociety,other,other,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,2023-01-01,2023-12-31,Humane Society of Boulder Valley,other,rabbits,2,0,5,28,2,0,6,37,0,6,0,0,0,0,0,0,0
2023,2023-01-01,2023-12-31,Karl's Canine Krew,dog,adult,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2023,2023-01-01,2023-12-31,Humane Society of Weld County,cat,adult,46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,46,8
2015,2015-01-01,2015-12-31,2 Blondes All Breed Rescue,dog,adult,0,0,1,4,0,150,0,140,0,0,0,0,0,0,1,10,6
2015,2015-01-01,2015-12-31,HOOF AND PAW (WEST END ANIMAL ASSIST,dog,juvenile,0,0,8,5,0,0,0,8,2,3,0,0,0,0,0,0,0
2015,2015-01-01,2015-12-31,San Luis Valley Animal Welfare Society,dog,juvenile,16,0,4,136,6,0,0,118,0,12,0,0,7,0,0,15,0
2015,2015-01-01,2015-12-31,Rifle Animal Shelter,cat,adult,18,0,74,87,35,2,17,181,10,0,0,14,0,0,9,30,0
2015,2015-01-01,2015-12-31,Roice Hurst Humane Society,cat,juvenile,13,0,195,81,3,6,19,289,6,0,0,0,5,0,0,17,5
2015,2015-01-01,2015-12-31,Southern Colorado Animal Rescue DBA Black Forest Animal Sanctuary,other,rabbits,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2
2015,2015-01-01,2015-12-31,Humane Society of Fremont County,dog,juvenile,3,0,65,27,0,0,24,87,17,2,0,0,2,0,1,10,0
2015,2015-01-01,2015-12-31,Fort Morgan Humane Society,cat,adult,25,0,172,5,1,0,2,136,18,49,0,0,0,0,1,17,0
2015,2015-01-01,2015-12-31,Mile High German Shorthaired Pointer Rescue,dog,adult,0,12,2,10,5,19,0,35,0,0,0,0,0,0,0,0,12
2015,2015-01-01,2015-12-31,Adams County Animal Shelter/ Adoption Center,dog,juvenile,1,4,76,19,0,0,25,68,30,9,0,0,6,0,3,2,6
2015,2015-01-01,2015-12-31,Gunnison Valley Animal Welfare League,cat,juvenile,0,0,11,7,59,0,0,72,3,0,0,0,1,0,0,1,0
2015,2015-01-01,2015-12-31,Mesa County Animal Services,other,rabbits,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2015,2015-01-01,2015-12-31,LAND OF AHS KENNEL,dog,adult,0,0,198,0,0,0,0,0,141,54,0,0,0,0,2,1,0
2015,2015-01-01,2015-12-31,"Canine Candor, Inc.",dog,adult,0,0,0,4,4,12,1,18,0,0,0,0,0,0,0,0,3
2015,2015-01-01,2015-12-31,Peak View Animal Hospital,cat,juvenile,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
2015,2015-01-01,2015-12-31,Golden Retreiver Freedom Rescue,dog,adult,0,8,0,47,3,137,0,178,0,0,0,178,1,0,3,0,13
2015,2015-01-01,2015-12-31,"Westie Rescue Network, Inc.",dog,adult,2,2,0,17,4,0,0,19,0,1,0,0,0,0,0,3,3
2015,2015-01-01,2015-12-31,L.O.L.A.'S Rescue,cat,adult,0,0,5,5,0,35,0,42,0,0,0,0,0,0,0,3,3
2015,2015-01-01,2015-12-31,Mesa County Animal Services,other,small mammals,1,0,0,0,0,0,8,0,0,1,0,3,0,0,4,0,0
2015,2015-01-01,2015-12-31,Ft. Lupton Veterinary Hospital,dog,adult,89,0,89,0,0,0,0,3,70,16,0,0,0,0,0,0,0
2015,2015-01-01,2015-12-31,The Misfits Dog Rescue,dog,juvenile,0,0,0,0,0,10,3,7,0,0,0,0,0,0,0,3,3
2015,2015-01-01,2015-12-31,MaxFund Dog Adoption Center,dog,adult,79,25,181,238,23,102,92,666,50,2,1,0,17,0,0,52,16
2015,2015-01-01,2015-12-31,Wild Blue Animal Rescue and Sanctuary,cat,adult,51,16,55,31,16,20,2,137,2,0,0,0,3,0,4,25,4
2015,2015-01-01,2015-12-31,Longmont Humane Society,other,rabbits,1,0,26,40,0,0,0,47,1,14,0,0,1,0,3,0,1
2015,2015-01-01,2015-12-31,Ark Valley Humane Society The Sunshine Shelter,dog,juvenile,0,0,8,1,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,2015-01-01,2015-12-31,CRIPPLE CREEK ANIMAL SHELTER,dog,juvenile,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2015,2015-01-01,2015-12-31,Second Chance Animal Rescue Foundation,cat,juvenile,0,0,8,30,0,0,0,8,0,30,0,0,0,0,0,0,0
2015,2015-01-01,2015-12-31,Humane Society of Boulder Valley,other,birds,0,0,25,49,0,0,0,43,1,23,0,0,0,0,3,0,0
2015,2015-01-01,2015-12-31,Arrowhead Correctional Center,dog,adult,52,0,0,46,79,102,27,254,0,0,0,0,0,0,1,73,0
2015,2015-01-01,2015-12-31,Demi's Animal Rescue,dog,adult,0,1,0,0,0,12,0,10,0,1,0,0,0,0,0,0,2
2015,2015-01-01,2015-12-31,Doggie Designs/shelter,dog,adult,20,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,0
2015,2015-01-01,2015-12-31,All Aboard Animal Rescue & Shelter,dog,juvenile,0,37,0,9,15,1445,0,1459,0,4,0,0,5,1,1,0,7
2015,2015-01-01,2015-12-31,Mesa County Animal Services,cat,adult,0,0,0,45,2,0,148,8,22,27,0,0,4,0,96,2,0
2015,2015-01-01,2015-12-31,City of Montrose Animal Shelter,cat,juvenile,0,0,107,14,0,0,3,87,1,13,0,0,4,0,14,5,0
2015,2015-01-01,2015-12-31,Denver Animal Shelter,dog,juvenile,2,0,211,37,2,0,52,138,66,76,0,0,7,0,12,4,0
2015,2015-01-01,2015-12-31,Mesa County Animal Services,dog,juvenile,0,0,91,29,8,0,0,25,28,48,0,0,1,0,2,11,0
2015,2015-01-01,2015-12-31,Eagle County Animal Shelter & Services,other,small mammals,17,0,17,14,0,0,0,7,0,10,0,0,0,0,0,17,0
2015,2015-01-01,2015-12-31,Southern Colorado Animal Rescue DBA Black Forest Animal Sanctuary,dog,adult,5,0,1,3,8,16,0,25,0,0,0,0,0,0,0,6,0
2015,2015-01-01,2015-12-31,Town of Akron,dog,juvenile,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0
2015,2015-01-01,2015-12-31,Chow Dow Pet Supplies,cat,adult,16,0,29,41,0,4,0,68,4,0,0,0,0,0,0,18,0
2015,2015-01-01,2015-12-31,Fort Morgan Humane Society,other,small mammals,0,0,11,0,0,0,0,6,3,2,0,0,0,0,0,0,0
2015,2015-01-01,2015-12-31,Pet Association of Estes Park Inc,cat,adult,8,0,0,45,0,0,0,35,0,0,0,0,0,0,3,7,0
2015,2015-01-01,2015-12-31,4 Paws 4 Life Rescue,cat,adult,0,0,0,0,9,0,0,5,0,0,0,0,0,1,0,0,3
2015,2015-01-01,2015-12-31,OutPaws,cat,adult,0,3,0,0,1,0,5,7,0,0,0,0,0,0,0,0,2
2015,2015-01-01,2015-12-31,Lamar Animal Sanctuary Team,dog,adult,29,0,16,33,15,0,3,30,3,30,0,0,0,0,0,33,0
2015,2015-01-01,2015-12-31,Willow Run Feed and Supply Store,dog,juvenile,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015,2015-01-01,2015-12-31,iResQ RR,cat,adult,0,0,0,0,0,36,3,15,0,20,0,3,0,0,0,0,1
2015,2015-01-01,2015-12-31,Grand County Animal Shelter,cat,juvenile,0,0,4,6,0,0,0,9,0,0,0,0,0,0,1,0,0
2015,2015-01-01,2015-12-31,Every Creature Counts,cat,juvenile,72,0,72,111,421,229,20,853,0,0,0,20,9,0,12,44,5
2015,2015-01-01,2015-12-31,Peanut's Place Bully Rescue,dog,adult,17,0,0,0,2,3,0,4,0,0,0,0,0,0,1,17,0
2015,2015-01-01,2015-12-31,RezDawg Rescue,dog,adult,5,5,3,0,0,65,0,60,0,42,1,0,1,0,0,5,8
2015,2015-01-01,2015-12-31,CLAWS Rescue and Adoption Center,cat,juvenile,21,47,333,142,0,0,29,434,0,0,0,15,28,3,2,8,49
2016,2016-01-01,2016-12-31,"Colorado Wyoming Vizsla Rescue Group, Inc.",dog,adult,3,12,0,13,1,7,0,13,0,1,14,0,2,0,0,3,17
2016,2016-01-01,2016-12-31,Mountian High collie & sheltie Rescue,dog,adult,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,1
2016,2016-01-01,2016-12-31,"Big Bones Canine Rescue Service, Inc.",dog,adult,27,22,7,92,18,501,0,0,0,1,0,581,5,23,0,16,41
2016,2016-01-01,2016-12-31,Hope For Animals-Clear Creek Rescue,dog,juvenile,29,29,0,1,41,60,8,135,0,0,0,0,0,0,0,2,2
2016,2016-01-01,2016-12-31,GRAND RIVERS HUMANE SOCIETY,dog,juvenile,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0
2016,2016-01-01,2016-12-31,Almost Home Adoptions,cat,adult,85,0,192,31,0,0,51,159,2,0,0,51,0,2,0,89,0
2016,2016-01-01,2016-12-31,THE DENVER DUMB FRIENDS LEAGUE,other,other,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0
2016,2016-01-01,2016-12-31,County of Clear Creek Animal Shelter,dog,adult,23,10,159,45,1,68,44,130,177,8,0,0,2,1,0,15,14
2016,2016-01-01,2016-12-31,GRAND RIVERS HUMANE SOCIETY,dog,adult,0,0,0,0,114,0,0,114,0,0,0,0,0,0,0,0,0
2016,2016-01-01,2016-12-31,Grand County Animal Shelter,dog,juvenile,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,5,0
2016,2016-01-01,2016-12-31,Summit Dog Rescue,cat,adult,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
2016,2016-01-01,2016-12-31,OutPaws,cat,adult,0,2,0,0,3,10,0,8,0,0,0,0,0,0,0,0,7
2016,2016-01-01,2016-12-31,Safe Place for Pets,dog,adult,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0
2016,2016-01-01,2016-12-31,Rocky Mountain Lab Rescue,dog,juvenile,0,12,0,1,4,55,0,71,0,0,0,0,0,0,0,0,1
2016,2016-01-01,2016-12-31,Almost Home Adoptions,cat,juvenile,8,0,304,23,0,0,0,390,0,0,0,0,1,0,0,0,0
2016,2016-01-01,2016-12-31,Southern CO Animal Rescue DBA Black Forest Animal Sancutary,dog,adult,6,0,0,7,3,22,0,29,0,0,0,0,0,0,0,4,1
2016,2016-01-01,2016-12-31,La Plata County Humane Society,other,small mammals,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0
2016,2016-01-01,2016-12-31,Surface Creek Shelter,dog,adult,6,0,131,26,12,0,0,53,107,10,0,0,0,1,0,4,0
2016,2016-01-01,2016-12-31,HomeComings Dog Rescue,dog,adult,170,170,0,0,17,151,0,151,0,0,0,0,1,0,0,151,151
2016,2016-01-01,2016-12-31,THE DENVER DUMB FRIENDS LEAGUE,other,reptiles and amphibians,5,1,24,84,1,0,0,18,0,76,0,0,0,12,0,8,0
2016,2016-01-01,2016-12-31,Longmont Humane Society,other,birds,0,0,7,12,1,0,0,9,1,0,0,0,1,0,0,0,0
2016,2016-01-01,2016-12-31,Valley Humane League,dog,juvenile,2,0,163,46,0,0,0,68,12,124,0,0,6,1,0,0,0
2016,2016-01-01,2016-12-31,iResQ RR,cat,adult,1,1,0,0,1,40,0,27,0,7,0,0,0,0,1,1,1
2016,2016-01-01,2016-12-31,HO-BO Care Boxer Rescue,dog,adult,22,21,0,57,22,153,2,213,1,0,0,0,3,4,0,27,29
2016,2016-01-01,2016-12-31,RezDawg Rescue,cat,juvenile,3,3,0,0,0,151,9,151,0,0,0,0,4,0,0,8,8
2016,2016-01-01,2016-12-31,Evergreen Animal Protective League,dog,juvenile,0,14,0,0,0,192,0,185,0,0,0,0,5,0,0,0,16
